ObjectID,GlobalID,Order,Family,Final ID,"Please describe the ""other"" bug",Please include any other notes about the particular bug.,ParentGlobalID,CreationDate,Creator,EditDate,Editor,How many of these are in the sample?
2369,97918c13-bbb8-4433-844f-d0fdfa38c18b,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,2
2370,11280365-555f-48f4-a549-c00c87f8bd7b,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,1
2371,6d601bca-ff57-42b6-a5f4-5c9ba8f4510a,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,2
2372,937253c3-26fc-48e1-8ee5-16c2ba15365f,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,1
2373,fa07ba71-cf49-4e4f-9339-5782274e216e,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,2
2374,add9eda8-0229-4f8d-89d4-4d4fa00e7e2d,Plecoptera,Peltoperlidae,(Plecoptera) Peltoperlidae,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,1
2375,68edf4c1-e576-4d82-b8c4-a3e09fee1001,Plecoptera,Perlodidae,(Plecoptera) Perlodidae,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,2
2376,3709557f-3066-4202-9824-53738bb04d4a,Trichoptera,Hydroptilidae,(Trichoptera) Hydroptilidae,,Case only,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,1
2377,ba93087d-ca8d-4b07-889f-58db7bb4077a,Ephemeroptera,Leptohyphidae,(Ephemeroptera) Leptohyphidae,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,1
2378,71cfecee-d93f-4e4a-9624-643fdd411d89,,,() ,,,b0359d62-3baa-4ca6-8ca1-042e1aa9b6d9,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,11/7/2023 20:44,keleigh.reynolds@dec.ny.gov_nysdec,
2379,3e35517f-2601-41a3-80c4-e931d51dc6e7,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,e49016b1-f42a-43b3-8848-88b1c9bdeaeb,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,2
2380,2a5d36ff-671c-4b30-8568-fcd009d23e97,Crustacea: Isopoda,Asellota,(Crustacea: Isopoda) Asellota,,,e49016b1-f42a-43b3-8848-88b1c9bdeaeb,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,1
2381,38c29a28-8f3b-477c-840b-e5e75c8ac72f,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,e49016b1-f42a-43b3-8848-88b1c9bdeaeb,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,1
2382,69b732e2-afe7-4735-84dc-e325c33a5e70,Wormlike,Hirudinea,(Wormlike) Hirudinea,,,e49016b1-f42a-43b3-8848-88b1c9bdeaeb,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,2
2383,e2f5aaea-caf9-4bd6-8c09-7ba8ac395b35,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,e49016b1-f42a-43b3-8848-88b1c9bdeaeb,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,1
2384,306c76c0-58e7-4789-85b3-2d5a62e1bfff,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,e49016b1-f42a-43b3-8848-88b1c9bdeaeb,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,1
2385,b13e002c-9c53-489f-8747-ec14b8958a07,Ephemeroptera,Heptageniidae,(Ephemeroptera) Heptageniidae,,,e49016b1-f42a-43b3-8848-88b1c9bdeaeb,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:33,keleigh.reynolds@dec.ny.gov_nysdec,1
2386,c29538dd-e135-41b2-8252-55e37bb24a91,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2387,4fe51fcc-4e3d-46f4-875b-170dc74eda1c,Diptera,Tipulidae,(Diptera) Tipulidae,,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2388,e43fdd48-a7a4-4709-82a0-7182fdbc6bb1,Diptera: Chironomidae,Chironomus,(Diptera: Chironomidae) Chironomus,,case and red color,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2389,95b90dd5-0c89-44c9-83ad-3815785cb5ce,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,2
2390,96b29afa-9d15-46e7-874b-eb19f08e6dd5,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2391,99c68bdc-1372-4af4-809a-28349ef2a63a,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2392,e540b3d6-3418-429f-8e1b-f5fe44c9a8bd,Trichoptera,Helicopsychidae,(Trichoptera) Helicopsychidae,,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2393,fe7aed29-a99c-4e26-8968-655dd76beb0f,Crustacea: Amphipoda,Gammaridea,(Crustacea: Amphipoda) Gammaridea,,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2394,36e93831-6858-4113-857f-51d70564cfb0,Mollusca: Gastropoda,Lymnaeidae,(Mollusca: Gastropoda) Lymnaeidae,,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2395,34693308-3d98-4a19-8b53-5a651fb6d432,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,5924ffca-94a7-40a4-869b-6936fac75071,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 16:50,keleigh.reynolds@dec.ny.gov_nysdec,1
2396,a5d21a5b-c4c8-4d67-8f97-a59d520e4272,Mollusca: Gastropoda,Lymnaeidae,(Mollusca: Gastropoda) Lymnaeidae,,,3a747b61-c1d9-4c1a-8af5-5d42d2c5ba93,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,3
2397,37080195-30d2-4cab-85bb-1dc4c390ce2d,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,,3a747b61-c1d9-4c1a-8af5-5d42d2c5ba93,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,2
2398,4e550cd0-2411-4f53-86b6-b019b4d755ec,Wormlike,Oligochaeta,(Wormlike) Oligochaeta,,,3a747b61-c1d9-4c1a-8af5-5d42d2c5ba93,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,1
2399,4883d135-a85f-4ea8-85d0-c7ea231d433d,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,3a747b61-c1d9-4c1a-8af5-5d42d2c5ba93,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,1
2400,b834651d-46b9-4fbb-88f4-84ec5d370d26,Crustacea: Amphipoda,Gammaridea,(Crustacea: Amphipoda) Gammaridea,,,3a747b61-c1d9-4c1a-8af5-5d42d2c5ba93,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,1
2401,3ad23dde-6fa2-4a10-8ed3-0c97c139a960,Wormlike,"Tricladida, Planaridae","(Wormlike) Tricladida, Planaridae",,,3a747b61-c1d9-4c1a-8af5-5d42d2c5ba93,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,1
2402,5e2d7503-df5c-4a80-8a11-4b160f6e23b4,Diptera,Tipulidae,(Diptera) Tipulidae,,,3a747b61-c1d9-4c1a-8af5-5d42d2c5ba93,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:01,keleigh.reynolds@dec.ny.gov_nysdec,1
2403,fea8afec-b8e7-4a17-8573-77e613c85a3c,Diptera,Limoniidae,(Diptera) Limoniidae,,,4e591d6a-9f73-4ec8-854b-a7284de6272f,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,5
2404,2a3c4519-7dd9-4488-883f-f91fdc8910f2,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,4e591d6a-9f73-4ec8-854b-a7284de6272f,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,1
2405,8d1bc513-6bd4-4674-8803-b99d0f5470c3,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,4e591d6a-9f73-4ec8-854b-a7284de6272f,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,3
2406,025efe6a-9ef9-4327-8135-713babb42468,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,drunella body builders and ephemerella,4e591d6a-9f73-4ec8-854b-a7284de6272f,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,15
2407,0f8f514a-cdad-4ad3-8067-81a4a95ae6e9,Diptera,Pediciidae,(Diptera) Pediciidae,,,4e591d6a-9f73-4ec8-854b-a7284de6272f,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 17:21,keleigh.reynolds@dec.ny.gov_nysdec,1
2408,758a1f61-7184-48f3-8985-b2fbaa51ff44,Trichoptera,Philopotamidae,(Trichoptera) Philopotamidae,,,71f1a12d-ef44-4280-88d7-664c7dcfe654,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1
2409,ee1f627b-24de-4cc1-87d0-9d7a0fc2b6b9,Plecoptera,Perlidae,(Plecoptera) Perlidae,,,71f1a12d-ef44-4280-88d7-664c7dcfe654,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1
2410,c7ae6b7f-a2c6-46d5-8008-99eae88df3b4,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,case only,71f1a12d-ef44-4280-88d7-664c7dcfe654,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1
2411,035b52f7-0cb2-45ce-87c9-ba70a4360d3e,Coleoptera,Curculionidae,(Coleoptera) Curculionidae,,,71f1a12d-ef44-4280-88d7-664c7dcfe654,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1
2412,ce4adcbb-6e46-4008-8472-f7a8067d6238,OTHER,,(OTHER) Hydrachnidia,water mite :(,,71f1a12d-ef44-4280-88d7-664c7dcfe654,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1
2413,12e846c1-a94d-497b-8c63-be4f757cb080,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,71f1a12d-ef44-4280-88d7-664c7dcfe654,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1
2414,f263ca36-ba0b-4c7a-84a1-8f59422f7639,Plecoptera,Chloroperlidae,(Plecoptera) Chloroperlidae,,,71f1a12d-ef44-4280-88d7-664c7dcfe654,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1
2415,8af7be58-d42f-4e39-81eb-c89e87b4c884,Ephemeroptera,Leptophlebiidae,(Ephemeroptera) Leptophlebiidae,,,71f1a12d-ef44-4280-88d7-664c7dcfe654,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 18:27,keleigh.reynolds@dec.ny.gov_nysdec,1
2416,6c828fe7-e608-4b80-8c3a-3bce33eb9538,Diptera,Athericidae,(Diptera) Athericidae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2417,a821ea8f-97c9-4218-8679-5573ff9d03dc,Diptera,Limoniidae,(Diptera) Limoniidae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2418,1dc46cc8-bfab-46bb-8920-4f7685ea9c46,Mollusca: Gastropoda,Physidae,(Mollusca: Gastropoda) Physidae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2419,05356133-2c26-4d59-871d-1b7c92e5bc53,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2420,ff7bbbf5-507c-4a7b-831c-ce3881fb18c5,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2421,275bc22b-eb88-4c9a-89a6-8d4ac6b46689,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2422,61aa6d9d-8663-4242-80c6-edce71a88dee,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2423,f01b7b02-4c68-499b-8090-cb7957e8b236,Plecoptera,Perlodidae,(Plecoptera) Perlodidae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2424,708f0c4f-cf0d-41d0-81cb-cb9c02a65578,OTHER,,(OTHER)  Lepidoptera,"lepidoptera larvae, semi-aquatic with curly q stemments",,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2425,159a20cd-2807-467e-859a-fcb0fcd90962,Trichoptera,Odontoceridae,(Trichoptera) Odontoceridae,,,38e0d99d-2e37-4bcf-8589-43864ab3b162,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:14,keleigh.reynolds@dec.ny.gov_nysdec,1
2426,74b9ac5c-ce2b-43d0-8e25-c629a5a6ed8b,Coleoptera,Psephenidae,(Coleoptera) Psephenidae,,,c5c08b0d-8963-4220-8826-d48952cd5da7,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,1
2427,eeb48dca-f717-4378-81b9-c2b00273d769,Trichoptera,Hydropsychidae,(Trichoptera) Hydropsychidae,,,c5c08b0d-8963-4220-8826-d48952cd5da7,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,1
2428,2e324cdb-8dd7-4743-8509-82cdb3cdf7f6,Wormlike,Other,(Wormlike) Other,small white worm,,c5c08b0d-8963-4220-8826-d48952cd5da7,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,1
2429,c7566363-8e4d-43f5-8e44-e66efc2d8e18,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,c5c08b0d-8963-4220-8826-d48952cd5da7,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,1
2430,974f362a-6f3e-4e08-8da2-4d4bd8513fd5,Diptera,Limoniidae,(Diptera) Limoniidae,,,c5c08b0d-8963-4220-8826-d48952cd5da7,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,1
2431,249aef42-6c7d-4721-827c-9af50db878a7,OTHER,,(OTHER) Hydrachnidia,Hydrachnidia water mite,,c5c08b0d-8963-4220-8826-d48952cd5da7,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,1
2432,462942f3-8825-4187-8109-6f1e7ed2456f,Ephemeroptera,Isonychiidae,(Ephemeroptera) Isonychiidae,,,c5c08b0d-8963-4220-8826-d48952cd5da7,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:22,keleigh.reynolds@dec.ny.gov_nysdec,1
2433,b45c631a-3bcc-4634-8989-c6ac4ebd6d59,Coleoptera,Elmidae,(Coleoptera) Elmidae,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,3
2434,b7b72a41-f1c6-4411-891c-e692949bdf29,Coleoptera,Dytiscidae,(Coleoptera) Dytiscidae,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2435,70ad1b1a-4b2f-455e-85fd-2ffc5f1a19a3,Diptera: Chironomidae,,(Diptera: Chironomidae) ,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,
2436,e6c22ef8-97b7-4c5c-8e3a-055ed42c393b,Diptera,Simuliidae,(Diptera) Simuliidae,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2437,9b896323-57f7-4430-8e1d-ca4446cb07fe,Diptera,Tipulidae,(Diptera) Tipulidae,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2438,24fb1718-c088-4545-8d66-15b2e8b82e2a,Wormlike,Oligochaeta,(Wormlike) Oligochaeta,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2439,c029f22b-a2b2-4b14-8e64-ed9947893896,Megaloptera,Corydalidae,(Megaloptera) Corydalidae,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2440,56afc17e-0a30-4a36-83f8-38fe67273e9d,Ephemeroptera,Ephemerellidae,(Ephemeroptera) Ephemerellidae,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2441,af8a83d6-1c8a-4ba8-8a69-53b2ad58c5b7,Ephemeroptera,Caenidae,(Ephemeroptera) Caenidae,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
2442,c088240f-2b76-4c8d-8855-8d47449a284f,Ephemeroptera,Baetidae,(Ephemeroptera) Baetidae,,,b305734e-73a3-4b16-8c81-42d895b9e695,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,11/14/2023 19:47,keleigh.reynolds@dec.ny.gov_nysdec,1
